year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2018,2018-07-16,Lisboa,Sintra,Colares,Cabo da Roca (PNSC) (Vigia da Rocha),38.7797200001611,-9.49722000016106,Desconhecida,125.0,2018-07-16T17:00,19.4,85,16.8,17.9,0.0,0.0,0.0,0.0,0,1020.9,1006.1,16,18,0,0,0.26,0.33,27.2,35.9,342,344,55.8,26.0,22.5,20.7,17.7,0.134,0.128,0.177,0.244,1,3600.0,506.4,413.3,93.1,757.8,506.4,722.1,582.0,475.0,107.0,757.8,582.0,829.8
2018,2018-07-16,Lisboa,Lisboa,Marvila,Estrada de Chelas (Marvila),38.7391040001975,-9.11070999993218,NC,39.0,2018-07-16T21:00,18.5,85,15.8,17.1,0.0,0.0,0.0,0.0,0,1019.8,1015.2,0,0,0,0,0.03,0.33,23.2,38.7,344,345,45.4,22.6,23.3,21.1,17.9,0.163,0.2,0.265,0.291,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018,2018-07-17,Lisboa,Odivelas,Pontinha,Serra da Luz (Bairro de São José),38.7741699997584,-9.1916699997584,NC,54.0,2018-07-17T09:00,22.4,64,15.2,21.5,0.0,0.0,0.0,0.0,0,1017.4,1011.1,2,2,0,0,0.32,0.98,17.6,24.6,349,349,42.1,21.6,21.5,21.1,17.9,0.162,0.2,0.265,0.291,1,3600.0,577.3,454.3,123.1,715.0,577.3,841.1,502.0,395.0,107.0,715.0,502.0,731.4
2018,2018-07-18,Lisboa,Sintra,Algueirão-mem Martins,Casal sao jose (Algueirão-Mem Martins),38.8012320000595,-9.34093400001526,Desconhecida,176.0,2018-07-18T15:00,21.5,59,13.1,21.1,0.0,0.0,0.0,0.0,1,1017.6,997.1,22,25,0,0,0.48,1.05,17.6,23.0,329,331,42.1,24.9,20.8,19.4,16.6,0.18,0.221,0.283,0.35,1,3600.0,750.0,582.4,167.6,704.4,750.0,1094.8,792.0,615.0,177.0,704.4,792.0,1156.0
2018,2018-07-18,Lisboa,Sintra,São Marcos,Alto do Colaride (Ribeira dos Ossos),38.7569399997923,-9.29305999967787,NC,104.0,2018-07-18T18:00,19.8,69,14.0,17.9,0.0,0.0,0.0,0.0,0,1017.5,1005.3,0,0,0,0,0.24,0.71,22.4,31.6,336,337,49.0,24.2,21.7,19.9,17.1,0.178,0.22,0.282,0.35,1,3600.0,317.6,238.6,79.0,660.3,317.6,478.4,398.0,299.0,99.0,660.3,398.0,599.6
2018,2018-07-19,Lisboa,Loures,Fanhões,Casainhos (Ribeira dos Barros),38.8919049999449,-9.16892700009876,NC,273.0,2018-07-19T08:00,18.2,81,14.8,16.7,0.0,0.0,0.0,0.0,1,1018.1,986.1,39,43,0,0,0.13,0.41,20.9,28.5,341,342,40.7,18.5,20.1,19.9,16.7,0.117,0.201,0.28,0.328,1,3600.0,266.0,129.9,136.1,281.0,266.0,612.2,213.0,104.0,109.0,281.0,213.0,490.2
2018,2018-07-19,Lisboa,Cascais,São Domingos de Rana,Estrada da Pedreira 3 (Quenena),38.7400209999084,-9.31611399968465,Desconhecida,133.0,2018-07-19T12:00,21.7,63,14.3,21.1,0.0,0.0,0.0,0.0,1,1018.9,1003.3,22,25,0,0,0.41,0.97,17.6,23.0,337,340,49.0,22.9,20.2,19.7,17.0,0.18,0.221,0.282,0.35,1,3600.0,670.7,280.8,389.9,299.4,670.7,1242.2,652.0,273.0,379.0,299.4,652.0,1207.6
2018,2018-07-19,Lisboa,Sintra,Terrugem,Odrinhas (FUNCHAL (LIMA)),38.8891699997584,-9.35861000008053,Desconhecida,169.0,2018-07-19T15:00,20.4,73,15.5,19.1,0.1,0.1,0.0,0.0,51,1018.9,999.1,90,100,0,0,0.37,0.64,26.4,33.6,328,329,46.4,27.0,21.5,20.3,17.2,0.113,0.22,0.299,0.358,1,3600.0,670.5,448.9,221.6,543.8,670.5,1093.2,708.0,474.0,234.0,543.8,708.0,1154.3
2018,2018-07-19,Lisboa,Oeiras,Oeiras e São Julião da Barra,R FUNDICAO OEIRAS (Santo Amaro),38.6875810000632,-9.31893799993727,Desconhecida,20.0,2018-07-19T17:00,21.4,72,16.2,20.1,0.0,0.0,0.0,0.0,3,1018.4,1016.0,90,100,0,0,0.25,0.7,23.7,33.9,327,329,52.9,25.6,22.4,20.8,18.0,0.188,0.216,0.277,0.295,1,3600.0,329.2,139.8,189.3,258.8,329.2,715.6,379.0,161.0,218.0,258.8,379.0,823.9
2018,2018-07-19,Lisboa,Sobral de Monte Agraço,Santo Quintino,Cachimbos,39.0097200001611,-9.15278000010384,NC,258.0,2018-07-19T18:00,20.4,72,15.2,18.1,0.0,0.0,0.0,0.0,3,1017.9,987.9,89,99,0,0,0.21,0.67,27.4,36.9,321,321,54.4,26.2,22.6,20.6,17.0,0.097,0.193,0.268,0.237,1,3600.0,241.3,140.2,101.2,391.7,241.3,473.9,303.0,176.0,127.0,391.7,303.0,595.0
