year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation
2013,2013-04-25,Viseu,Castro Daire,Castro Daire,Farejinhas (Rua Igreja 1936. 3600 Castro DAire. Portugal),40.9058333333333,-7.89861111111111,Desconhecida,623.0,2013-04-25T20:00,15.6,80,12.3,15.4,0.0,0.0,0.0,0.0,0,1017.6,945.8,9,1,4,19,0.02,0.35,6.2,12.0,291,303,19.1,16.6,15.8,11.7,9.1,0.271,0.312,0.365,0.413,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,15.7,4.0,27.1
2013,2013-08-11,Viseu,Viseu,Calde,Couto,40.7620869996813,-7.83823400020599,Desconhecida,498.0,2013-08-11T12:00,33.5,26,11.4,35.8,0.0,0.0,0.0,0.0,0,1015.5,961.0,0,0,0,0,0.67,3.82,2.4,3.2,153,153,22.0,34.4,24.6,20.7,17.2,0.101,0.14,0.21,0.333,1,3600.0,916.9,813.2,103.7,911.0,916.9,1188.6,893.0,792.0,101.0,911.0,893.0,1157.7
2013,2013-08-11,Viseu,Resende,Barrô,Moinhos/PARDELHAS,41.1277850002713,-7.88543499999576,Reacendimento,218.0,2013-08-11T19:00,30.1,45,16.9,31.8,0.0,0.0,0.0,0.0,0,1013.3,988.8,0,0,0,0,0.12,2.35,5.1,9.5,262,261,20.5,33.1,27.9,22.0,18.4,0.097,0.141,0.215,0.335,1,3600.0,72.4,49.9,22.5,527.5,72.4,126.0,145.0,100.0,45.0,527.4,145.0,252.5
2013,2013-08-12,Viseu,Viseu,Campo,Aérodromo,40.7050939999686,-7.92469599988725,Reacendimento,549.0,2013-08-12T11:00,27.8,31,8.9,28.2,0.0,0.0,0.0,0.0,0,1014.9,953.9,0,0,0,0,0.58,2.59,6.2,7.2,263,264,21.2,32.3,25.0,21.6,17.6,0.083,0.147,0.223,0.338,1,3600.0,857.9,754.1,103.8,902.7,857.9,1112.8,810.0,712.0,98.0,902.7,810.0,1050.7
2013,2013-08-12,Viseu,Mangualde,Espinho,Vila Nova de Espinho,40.5455555555556,-7.76555555555556,Desconhecida,452.0,2013-08-12T11:00,29.3,28,9.0,29.7,0.0,0.0,0.0,0.0,0,1014.8,964.5,0,0,0,0,0.6,2.94,6.5,7.7,264,259,22.7,34.0,26.2,22.7,18.5,0.079,0.151,0.231,0.342,1,3600.0,860.8,763.4,97.4,911.4,860.8,1115.8,813.0,721.0,92.0,911.4,813.0,1053.8
2013,2013-08-12,Viseu,Moimenta da Beira,Aldeia de Nacomba,ALDEIA DE NACOMBA,40.9575849999322,-7.61050299962362,Reacendimento,838.0,2013-08-12T06:00,17.8,73,12.8,17.8,0.0,0.0,0.0,0.0,0,1013.5,919.3,0,0,0,0,0.03,0.55,5.9,7.6,232,251,7.6,18.3,23.9,20.1,16.0,0.124,0.135,0.19,0.336,1,0.0,10.8,2.7,8.1,31.1,3.5,75.5,4.0,1.0,3.0,15.5,4.0,27.9
2013,2013-08-12,Viseu,Carregal do Sal,Papízios,Pinheiro,40.4391239998076,-8.02350799984402,Desconhecida,243.0,2013-08-12T14:00,31.1,28,10.6,31.8,0.0,0.0,0.0,0.0,0,1013.9,986.7,0,0,0,0,0.72,3.25,10.7,13.3,284,283,26.6,36.5,26.2,21.9,18.0,0.096,0.136,0.195,0.324,1,3600.0,884.9,785.9,99.0,920.8,884.9,1137.1,912.0,810.0,102.0,920.8,912.0,1171.9
2013,2013-03-03,Viseu,Castro Daire,Castro Daire,Farejinhas,40.9098999998305,-7.89692799992032,Desconhecida,674.0,2013-03-03T12:00,10.9,61,3.7,7.6,0.0,0.0,0.0,0.0,1,1009.4,931.4,25,0,40,4,0.26,0.51,14.2,19.8,114,115,40.3,9.1,5.0,6.0,8.7,0.384,0.389,0.403,0.403,1,3600.0,604.5,387.7,216.8,585.9,604.5,921.4,580.0,372.0,208.0,585.9,580.0,884.0
2013,2013-08-12,Viseu,Cinfães,Santiago de Piães,Ventuzelas,41.0546119997236,-8.16048499955071,Desconhecida,462.0,2013-08-12T20:00,23.7,59,15.3,24.7,0.0,0.0,0.0,0.0,0,1013.7,961.5,0,0,0,0,0.04,1.19,5.4,5.9,266,281,13.0,27.4,26.4,20.9,17.0,0.122,0.135,0.187,0.337,0,40.9,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.0,7.0,71.6,13.0,53.2
2013,2013-08-12,Viseu,Mangualde,Mangualde,Pinheiro de Baixo,40.5926850001017,-7.79881200048659,Reacendimento,459.0,2013-08-12T22:00,22.6,58,13.9,23.3,0.0,0.0,0.0,0.0,0,1014.9,962.7,0,0,0,0,0.01,1.15,3.7,4.6,259,288,10.4,25.0,27.2,22.1,17.9,0.085,0.151,0.231,0.342,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
