ano,codigo_sgif,tipo,distrito,concelho,freguesia,local,ine,x,y,data_alerta,hora_alerta,data_extincao,hora_extincao,data_primeira_intervencao,hora_primeira_intervencao,fonte_alerta,nut,area_povoamento,area_mato,area_agricola,area_pov_mato,area_total,reacendimento,queimada,falso_alarme,fogacho,incendio,agricola,perimetro,aps,causa,tipo_causa,regiao_prof,ugf,LAT,LON
2012,BL312244,Florestal,Aveiro,Santa Maria da Feira,Canedo,Rua do Centro Social (Rua Centro Social),10903,171237,450794,2012-02-18,14:22:00,2012-02-18,15:20:00,2012-02-18,14:34:00,Populares,PT11060203,0.0,0.31,0.0,0.31,0.31,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0109702,-8.4616748
2012,DM2127,Florestal,Porto,Gondomar,São Pedro da Cova,RUA EDUARDO CASTRO GANDRA (SÃO PEDRO DA COVA),130410,168893,465224,2012-01-09,20:49:00,2012-01-09,21:21:00,2012-01-09,20:52:00,Populares,PT11040210,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.146305850000005,-8.513812231973976
2012,DM2129,Florestal,Porto,Gondomar,Lomba,LOMBA,130405,176586,454507,2012-01-10,14:19:00,2012-01-10,17:12:00,2012-01-10,14:35:00,Populares,PT11040205,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.069751,-8.413069579777137
2012,DM21213,Florestal,Porto,Vila Nova de Gaia,Perozinho,RUA LAMEIRO (Rua do Lameiro),131714,161677,460609,2012-01-11,17:40:00,2012-01-11,18:20:00,2012-01-11,17:45:00,Populares,PT11040914,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0455166,-8.6310931
2012,AG1129,Florestal,Faro,Vila Real de Santo António,Vila Real de Santo António,Estª VRSA p/ M. Gordo (MONTE GORDO),81602,261173,24176,2012-01-12,15:43:00,2012-01-12,16:32:00,2012-01-12,15:47:00,Outros,PT15011602,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,Dunas de Vila Real de Santo António,,,,Algarve,Algarve,37.1824461,-7.451945
2012,DM212295,Florestal,Porto,Amarante,Gatão,AVELEDA,130116,203868,473805,2012-02-20,07:10:00,2012-02-20,08:25:00,2012-02-20,07:15:00,Populares,PT11050116,0.0,0.01,0.0,0.01,0.01,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Tâmega,41.2915468,-8.0691688
2012,BI21246,Florestal,Castelo Branco,Covilhã,Teixoso,Quinta Vale de Mouros - Nossa Senhora do Carmo,50323,259493,372091,2012-02-19,18:11:00,2012-02-19,19:16:00,2012-02-19,18:25:00,117,PT12100223,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Interior,Beira Interior Norte,40.3134342,-7.4580288
2012,DM412225,Florestal,Braga,Barcelos,Alheira,CANEIRO(ALHEIRA )M5 (BALUGÃES),30207,157305,519264,2012-02-19,13:54:00,2012-02-19,15:20:00,2012-02-19,14:00:00,Populares,PT11020207,0.0,0.1,0.0,0.1,0.1,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Baixo Minho,41.6041356,-8.5495895
2012,DM412226,Florestal,Braga,Guimarães,São Martinho Sande,RUA ROCHA(SANDE S.MARTINHO) (Candoso (São Martinho)),30858,183341,495215,2012-02-18,01:20:00,2012-02-18,02:15:00,2012-02-18,01:35:00,Populares,PT11030258,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,,,Entre Douro e Minho,Baixo Minho,41.4961228,-8.362533892853289
2012,DM412174,Florestal,Braga,Guimarães,Santa Leocádia (Briteiros),MATEMIL(STª LEOCADIA BRITEIROS) M3 (DONIM),30843,186107,506919,2012-02-16,12:40:00,2012-02-16,15:00:00,2012-02-16,12:50:00,Populares,PT11030243,0.0,0.15,0.0,0.15,0.15,0,0,0,1,0,0,,,630.0,Desconhecida,Entre Douro e Minho,Baixo Minho,41.5276432,-8.3407567
2012,DM212786,Florestal,Porto,Vila Nova de Gaia,São Felix da Marinha,Rua de Casais,131717,158830,452779,2012-02-29,14:32:00,2012-02-29,15:50:00,2012-02-29,14:39:00,Populares,PT11040917,0.015,0.0,0.0,0.015,0.015,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0406518,-8.6212722
2012,RO212538,Florestal,Lisboa,Mafra,Santo Estevão das Galés,Choutaria,110912,104348,213046,2012-02-29,19:27:00,2012-02-29,21:19:00,2012-02-29,19:50:00,Outros,PT13010812,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.8987031,-9.2573321
2012,BL112766,Florestal,Viseu,Castro Daire,Castro Daire,Baltar de Cima,180304,218386,438136,2012-02-29,16:28:00,2012-02-29,19:00:00,2012-02-29,16:40:00,Outros,PT12050304,0.025,0.04,0.0,0.065,0.065,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Dão Lafões,40.9123518,-7.9141166
2012,BL112773,Florestal,Viseu,Viseu,Rio de Loba,RIO DE LOBA,182323,221415,410722,2012-03-01,07:48:00,2012-03-01,09:10:00,2012-03-01,08:00:00,Populares,PT12051423,0.0,0.15,0.0,0.15,0.15,1,0,0,1,0,0,,,711.0,Reacendimento,Beira Litoral,Dão Lafões,40.6798132,-7.87594282186684
2012,DM31231,Florestal,Viana do Castelo,Ponte da Barca,Sampriz,Ventoselo,160619,179520,533749,2012-01-30,00:53:00,2012-01-30,02:29:00,2012-01-30,01:10:00,Outros,PT11010619,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,Serra amarela,,,,Entre Douro e Minho,Alto Minho,41.7862876,-8.3880126
2012,DM31236,Florestal,Viana do Castelo,Ponte de Lima,Calheiros,Pinheiro,160713,164020,537723,2012-01-30,22:57:00,2012-01-31,01:30:00,2012-01-30,23:15:00,Populares,PT11010713,0.25,0.25,0.0,0.5,0.5,0,0,0,1,0,0,,,,,Entre Douro e Minho,Alto Minho,41.8064192,-8.570225
2012,DM41244,Florestal,Braga,Vila Verde,Aboim da Nóbrega,L. SOUTO (Ribeiro do Souto),31301,171072,526827,2012-02-02,14:15:00,2012-02-02,16:45:00,2012-02-02,14:40:00,117,PT11020601,0.0,1.5,0.0,1.5,1.5,0,0,0,0,1,0,,,6.0,Desconhecida,Entre Douro e Minho,Baixo Minho,41.7493198,-8.3919997
2012,DM412232,Florestal,Braga,Guimarães,Pinheiro,RUA SOUTELO(PINHEIRO) (CASTELÕES),30836,194201,509450,2012-02-18,03:48:00,2012-02-18,04:34:00,2012-02-18,03:55:00,Populares,PT11030236,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,Baixo Minho,41.41657095,-8.287616444575471
2012,RO212353,Florestal,Lisboa,Alenquer,Santo Estevão,Vila alta de Alenquer,110111,124059,232188,2012-02-18,19:15:00,2012-02-18,20:20:00,2012-02-18,19:55:00,Outros,PT13010211,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.0455076,-9.015867806454288
2012,BL11215,Florestal,Viseu,Castro Daire,Castro Daire,ALTO DE FAREGINHAS (Alto da Abelheira),180304,220539,425890,2012-01-13,18:00:00,2012-01-13,18:55:00,2012-01-13,18:15:00,Outros,PT12050304,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Dão Lafões,40.91465745,-7.920020147736607
2012,BL11217,Florestal,Viseu,Castro Daire,Castro Daire,Farejinhas,180304,218506,437310,2012-01-13,18:10:00,2012-01-13,18:25:00,2012-01-13,18:10:00,Outros,PT12050304,0.0,0.0001,0.0,0.0001,0.0001,1,0,0,1,0,0,,,711.0,Reacendimento,Beira Litoral,Dão Lafões,40.9066697,-7.8965899
2012,RO21253,Florestal,Lisboa,Torres Vedras,Dois Portos,Junto a A8,111305,104749,248287,2012-01-22,12:08:00,2012-01-22,13:55:00,2012-01-22,12:50:00,Outros,PT13011305,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.03838195,-9.18432958743044
2012,RO31210,Florestal,Setúbal,Sines,Sines,RIBEIRA DOS MOINHOS (Selões),151301,140974,106739,2012-01-23,18:05:00,2012-01-23,19:03:00,2012-01-23,18:26:00,Populares,PT14010501,0.0,0.0205,0.0,0.0205,0.0205,0,0,0,1,0,0,,,630.0,Desconhecida,Alentejo,Alentejo Litoral,37.9574843,-8.812298931051298
2012,DM212469,Florestal,Porto,Vila Nova de Gaia,Sandim,R. GANDARAS (Rua das Gândaras),131715,165033,452064,2012-02-23,20:55:00,2012-02-23,22:00:00,2012-02-23,21:10:00,Populares,PT11040915,0.01,0.0,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0369433,-8.548994
2012,RO212361,Florestal,Lisboa,Mafra,Milharado,Cachoeira,110911,110022,220909,2012-02-20,13:24:00,2012-02-20,14:32:00,2012-02-20,13:55:00,Outros,PT13010811,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.9512408,-9.1713425
2012,DM212191,Florestal,Porto,Marco de Canaveses,Vila Boa do Bispo,LUG DE RODAS (BANHO E CARVALHOSA),130730,197440,474255,2012-02-14,16:43:00,2012-02-14,17:48:00,2012-02-14,17:01:00,Populares,PT11050930,0.0,0.12,0.0,0.12,0.12,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Tâmega,41.1332787,-8.2097194
2012,DM412248,Florestal,Braga,Barcelos,Fragoso,RUA ALBERTINA BEIRAO(FRAGOSO) (BALUGÃES),30235,157305,519264,2012-02-18,01:14:00,2012-02-18,02:10:00,2012-02-18,01:20:00,Populares,PT11020235,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,6.0,Desconhecida,Entre Douro e Minho,Baixo Minho,41.6104682,-8.6958178
2012,RO21267,Florestal,Lisboa,Torres Vedras,Carvoeira,Filha Boa,111304,111239,235847,2012-01-28,16:19:00,2012-01-28,18:00:00,2012-01-28,16:30:00,Populares,PT13011304,0.0,0.05,0.0,0.05,0.05,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.0862473,-9.167073173503926
2012,RO11230,Florestal,Santarém,Rio Maior,Rio Maior,RIO MAIOR,141408,131219,264018,2012-01-28,18:42:00,2012-01-28,19:06:00,2012-01-28,18:44:00,Populares,PT13050908,0.0,0.0005,0.0,0.0005,0.0005,0,0,0,1,0,0,,,610.0,Desconhecida,Ribatejo e Oeste,Ribatejo,39.3365387,-8.9364098
2012,TM11226,Florestal,Vila Real,Vila Real,Vila Marim,Agarez,171429,229238,483606,2012-01-30,15:23:00,2012-01-30,17:00:00,2012-01-30,15:40:00,CCO,PT11071929,0.0,2.0,0.0,2.0,2.0,0,0,0,0,1,0,,,,,Trás-os-Montes,Douro,41.3207556,-7.7876912
2012,DM212322,Florestal,Porto,Vila do Conde,Guilhabreu,Freixo,131611,156754,480378,2012-02-19,19:06:00,2012-02-19,20:40:00,2012-02-19,19:20:00,Populares,PT11040811,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.2945953,-8.6382243
2012,BL31281,Florestal,Aveiro,Santa Maria da Feira,Canedo,Sousanil,10903,173456,450074,2012-02-04,18:33:00,2012-02-04,20:00:00,2012-02-04,18:55:00,Populares,PT11060203,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,6.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0181327,-8.4471354
2012,DM31260,Florestal,Viana do Castelo,Viana do Castelo,Portela Susã,Igreja,160927,149528,523887,2012-02-06,02:09:00,2012-02-06,04:38:00,2012-02-06,02:47:00,Outros,PT11010927,0.0,0.05,0.0,0.05,0.05,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Alto Minho,41.6724119,-8.6997584
2012,DM21265,Florestal,Porto,Póvoa de Varzim,Navais,A.28 SENTIDO N/S (ESTELA),131309,148171,497750,2012-02-06,21:23:00,2012-02-06,23:10:00,2012-02-06,21:35:00,Populares,PT11040609,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.4571063,-8.77614225626157
2012,AG11252,Florestal,Faro,Lagos,Bensafrim,BENSAFRIM,80702,146621,21270,2012-02-09,08:26:00,2012-02-09,09:47:00,2012-02-09,08:45:00,Populares,PT15010702,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,Algarve,Algarve,37.15530235,-8.735749678835283
2012,RO21256,Florestal,Lisboa,Arruda dos Vinhos,Santiago dos Velhos,A dos Eiros,110204,115171,220800,2012-01-25,15:54:00,2012-01-25,16:45:00,2012-01-25,16:08:00,Outros,PT13010304,0.0,0.04,0.0,0.04,0.04,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,38.9389255,-9.1029104
2012,RO21245,Florestal,Lisboa,Torres Vedras,Ramalhal,Rua Ponte da Lagoa,111311,103095,242434,2012-01-17,23:56:00,2012-01-18,01:30:00,2012-01-18,00:35:00,Outros,PT13011311,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.1464872,-9.2321523
2012,DM21215,Florestal,Porto,Marco de Canaveses,Alpendurada e Matos,L.LADARIO (BANHO E CARVALHOSA),130701,197440,474255,2012-01-19,17:18:00,2012-01-19,17:58:00,2012-01-19,17:36:00,Populares,PT11050901,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.0866803,-8.2483748
2012,RO11218,Florestal,Santarém,Chamusca,Parreira,Moinho Vale de Flores (Casal da Moinhola),140706,179254,245435,2012-01-22,13:52:00,2012-01-22,15:58:00,2012-01-22,14:39:00,117,PT13050606,0.0,0.0018,0.0,0.0018,0.0018,0,0,0,1,0,0,,,,,Ribatejo e Oeste,Ribatejo,39.2163005,-8.3942607
2012,DM212468,Florestal,Porto,Matosinhos,Perafita,RUA CAMPO DE PEDROSO (Rua Campo Longo),130807,160501,470353,2012-02-23,12:00:00,2012-02-23,19:46:00,2012-02-23,12:05:00,Outros,PT11040407,0.0,0.87,0.0,0.87,0.87,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.2238494,-8.6968605
2012,BL312415,Florestal,Aveiro,Estarreja,Avanca,Agueiros,10801,164696,425627,2012-02-26,13:54:00,2012-02-26,15:34:00,2012-02-26,14:12:00,Outros,PT12010501,1.2,0.0,0.0,1.2,1.2,1,0,0,0,1,0,,,711.0,Reacendimento,Beira Litoral,Centro Litoral,40.8000888,-8.5534293
2012,AG11232,Florestal,Faro,Silves,São Bartolomeu de Messines,Margem sul da barragem do Funcho (Almargem),81305,189093,42265,2012-02-04,17:28:00,2012-02-04,18:00:00,2012-02-04,17:40:00,Outros,PT15011305,0.0,0.001,0.0,0.001,0.001,0,0,0,1,0,0,,,,,Algarve,Algarve,37.3369367,-8.2544223
2012,RO212118,Florestal,Lisboa,Loures,São João da Talha,Quinta da Barroca Bobadela,110715,117375,209472,2012-02-04,17:56:00,2012-02-04,20:24:00,2012-02-04,18:11:00,Outros,PT13020415,0.0,1.84,0.0,1.84,1.84,0,0,0,0,1,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.8226851,-9.0978894
2012,RO212120,Florestal,Lisboa,Torres Vedras,Turcifal,Melroeira,111317,102786,229747,2012-02-04,18:06:00,2012-02-04,19:25:00,2012-02-04,18:15:00,Outros,PT13011317,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.0421904,-9.2661803
2012,DM21262,Florestal,Porto,Vila Nova de Gaia,Valadares,R. UNTREIRAS (Rua das Untreiras),131722,156665,458021,2012-02-04,21:44:00,2012-02-04,22:30:00,2012-02-04,21:50:00,Populares,PT11040922,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0907632,-8.6511525
2012,RO212137,Florestal,Lisboa,Torres Vedras,Dois Portos,Buligueira,111305,110901,231828,2012-02-25,20:36:00,2012-02-25,21:50:00,2012-02-25,20:50:00,Outros,PT13011305,0.0,0.02,0.0,0.02,0.02,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.050552,-9.1607094
2012,BI11265,Florestal,Guarda,Vila Nova de Foz Coa,Santa Comba,SANTA COMBA,91412,283187,443445,2012-02-07,14:35:00,2012-02-07,16:10:00,2012-02-07,14:56:00,Outros,PT11071812,1.5,1.5,0.0,3.0,3.0,0,0,0,0,1,0,,,630.0,Desconhecida,Trás-os-Montes,Douro,40.954628,-7.146410604149131
2012,BL41288,Florestal,Leiria,Castanheira de Pera,Castanheira de Pêra,Gestosa Cimeira,100701,195065,336960,2012-02-08,11:48:00,2012-02-08,13:00:00,2012-02-08,12:00:00,Populares,PT12040401,0.03,0.04,0.0,0.07,0.07,0,0,0,1,0,0,,,610.0,Desconhecida,Beira Litoral,Pinhal Interior Norte,40.0040495,-8.202774623405045
2012,DM31216,Florestal,Viana do Castelo,Ponte da Barca,Sampriz,Portela,160619,179094,535288,2012-01-21,18:32:00,2012-01-21,19:15:00,2012-01-21,18:45:00,Populares,PT11010619,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,,,Entre Douro e Minho,Alto Minho,41.7756787,-8.3762087
2012,AG11215,Florestal,Faro,Castro Marim,Castro Marim,CASTRO MARIM (VILA NOVA DE CACELA),80402,252099,21451,2012-01-22,13:01:00,2012-01-22,15:50:00,2012-01-22,13:11:00,Outros,PT15010402,0.0,0.5,0.0,0.5,0.5,0,0,0,1,0,0,,RIA FORMOSA,,,Algarve,Algarve,37.1967942,-7.483834
2012,DM21224,Florestal,Porto,Lousada,Lousada (São Miguel),LG. MONTE (Casa de Montemor),130522,189053,476293,2012-01-23,18:15:00,2012-01-23,19:15:00,2012-01-23,18:30:00,117,PT11050822,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3035311,-8.2437963
2012,DM212796,Florestal,Porto,Paços de Ferreira,Penamaior,R. SANTA MARINHA (Ribeirinha),130913,178868,478203,2012-03-01,17:20:00,2012-03-01,18:07:00,2012-03-01,17:25:00,Populares,PT11051113,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.2875406,-8.4127999
2012,DM212529,Florestal,Porto,Vila do Conde,Junqueira,R. BELA VISTA (RIO MAU),131612,154332,492798,2012-02-24,20:31:00,2012-02-24,21:33:00,2012-02-24,20:41:00,Populares,PT11040812,0.0,0.01,0.0,0.01,0.01,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.3787368,-8.6809731
2012,BL312362,Florestal,Aveiro,Oliveira de Azemeis,Loureiro,Zona industrial (VILA DE CUCUJÃES),11304,168330,433117,2012-02-24,22:26:00,2012-02-24,23:45:00,2012-02-24,22:42:00,Populares,PT11060304,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,630.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.8035491,-8.5295254
2012,DM212569,Florestal,Porto,Felgueiras,Macieira da Lixa,Pinhal Basto,130310,198050,485576,2012-02-24,22:34:00,2012-02-24,23:55:00,2012-02-24,22:40:00,Populares,PT11050710,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Tâmega,41.3496108,-8.1492033
2012,DM212574,Florestal,Porto,Felgueiras,Idães,Serrado,130306,196370,482150,2012-02-24,22:22:00,2012-02-25,00:31:00,2012-02-24,22:30:00,Populares,PT11050706,0.0,0.61,0.0,0.61,0.61,0,0,0,1,0,0,,,,,Entre Douro e Minho,Tâmega,41.3268566,-8.261018678170327
2012,DM412425,Florestal,Braga,Barcelos,Midões,L. COSTA(M2) (POUSA),30248,167902,508872,2012-02-25,02:20:00,2012-02-25,05:55:00,2012-02-25,02:50:00,Populares,PT11020248,0.0,0.1,0.0,0.1,0.1,1,0,0,1,0,0,,,711.0,Reacendimento,Entre Douro e Minho,Baixo Minho,41.5018536,-8.5855964
2012,BL312249,Florestal,Aveiro,Arouca,Santa Eulália,Santa Maria do Monte,10416,187864,437994,2012-02-18,15:55:00,2012-02-18,18:30:00,2012-02-18,16:20:00,Populares,PT11060116,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,,,630.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.9099229,-8.2768209
2012,DM412237,Florestal,Braga,Vila Verde,Esqueiros,L. BOAVISTA (ROB M6) (ABOIM DA NOBREGA),31315,178433,531280,2012-02-19,18:53:00,2012-02-19,19:55:00,2012-02-19,19:00:00,117,PT11020615,0.02,0.0,0.0,0.02,0.02,0,0,0,1,0,0,,,610.0,Desconhecida,Entre Douro e Minho,Baixo Minho,41.6623721,-8.4515055
2012,DM212164,Florestal,Porto,Amarante,Candemil,L.ESPINHEIRO (Espinheiro),130107,213699,476213,2012-02-13,19:05:00,2012-02-13,21:26:00,2012-02-13,19:10:00,Populares,PT11050107,0.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,,,610.0,Desconhecida,Entre Douro e Minho,Tâmega,41.2473904,-7.9681332
2012,DM21249,Florestal,Porto,Vila Nova de Gaia,Madalena,R. SAMEIRO (Rua de Sameiros),131709,158118,459408,2012-01-31,15:25:00,2012-01-31,18:42:00,2012-01-31,15:26:00,Outros,PT11040909,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.1063312,-8.6429519
2012,BL31284,Florestal,Aveiro,Arouca,Alvarenga,Noninha,10402,202219,446698,2012-02-04,15:15:00,2012-02-04,19:13:00,2012-02-04,15:25:00,Populares,PT11060102,0.3,0.0,0.0,0.3,0.3,0,0,0,1,0,0,Serra de Montemuro,,6.0,Desconhecida,Entre Douro e Minho,AMP e Entre Douro e Vouga,40.9655099,-8.1599881
2012,AG11240,Florestal,Faro,Monchique,Monchique,arqueta (Arriqueta),80903,161230,35316,2012-02-05,18:19:00,2012-02-05,19:58:00,2012-02-05,18:34:00,Outros,PT15010903,0.0,0.03,0.0,0.03,0.03,0,0,0,1,0,0,,,,,Algarve,Algarve,37.32900695,-8.583798293167828
2012,RO11229,Florestal,Santarém,Alcanena,Monsanto,Monsanto,140208,149568,276821,2012-01-28,15:11:00,2012-01-28,16:19:00,2012-01-28,15:17:00,Populares,PT13040208,0.005,0.0,0.0,0.005,0.005,0,0,0,1,0,0,,SERRAS DE AIRE E CANDEEIROS,,,Ribatejo e Oeste,Ribatejo,39.4616161,-8.7121712
2012,RO21269,Florestal,Lisboa,Cadaval,Cadaval,Vedro (PAINHO),110402,120871,259881,2012-01-28,17:52:00,2012-01-28,18:50:00,2012-01-28,18:08:00,Outros,PT13010502,0.0,0.08,0.0,0.08,0.08,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.2810866,-9.050226431576736
2012,BL312247,Florestal,Aveiro,Ovar,Ovar,Marinha,11505,156209,430554,2012-02-18,14:42:00,2012-02-18,15:40:00,2012-02-18,14:50:00,Populares,PT12011005,0.0,0.0305,0.0,0.0305,0.0305,0,0,0,1,0,0,,,6.0,Desconhecida,Beira Litoral,Centro Litoral,40.8504026,-8.647386478499522
2012,TM112627,Florestal,Vila Real,Murça,Palheiros,Serra da Garraia,170707,261414,497577,2012-03-02,19:00:00,2012-03-02,20:00:00,2012-03-02,19:10:00,Populares,PT11081007,0.0,0.001,0.0,0.001,0.001,1,0,0,1,0,0,Santa Comba,,711.0,Reacendimento,Trás-os-Montes,Barroso e Padrela,41.4435352,-7.3940022
2012,BL112827,Florestal,Viseu,Viseu,Vil de Souto,VIL DE SOUTO,182332,213032,410647,2012-03-03,06:40:00,2012-03-03,07:55:00,2012-03-03,06:51:00,117,PT12051432,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Dão Lafões,40.6683867,-7.9850559
2012,RO3125,Florestal,Setúbal,Almada,Caparica,CAPARICA,150302,107217,188879,2012-01-10,14:58:00,2012-01-10,15:30:00,2012-01-10,15:06:00,Populares,PT13030202,0.0,0.002,0.0,0.002,0.002,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.6763403,-9.211800839693492
2012,BL31221,Florestal,Aveiro,Sever do Vouga,Rocas do Vouga,Pena (Penouços),11705,181839,414185,2012-01-10,19:07:00,2012-01-10,21:30:00,2012-01-10,19:15:00,Populares,PT12011105,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,6.0,Desconhecida,Beira Litoral,Centro Litoral,40.7599485,-8.3439116
2012,RO3128,Florestal,Setúbal,Almada,Feijó,QTª DO CHIADO (Feijó),150311,110565,187833,2012-01-11,18:11:00,2012-01-11,19:50:00,2012-01-11,18:25:00,Outros,PT13030211,0.0,0.005,0.0,0.005,0.005,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.65388335,-9.168357421916204
2012,RO21232,Florestal,Lisboa,Mafra,Cheleiros,CHELEIROS,110903,96349,214195,2012-01-12,14:46:00,2012-01-12,16:48:00,2012-01-12,15:04:00,Outros,PT13010803,0.0,0.7,0.0,0.7,0.7,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,AML,38.897459,-9.2913723
2012,RO21222,Florestal,Lisboa,Torres Vedras,A dos Cunhados,Casal dos Marcos,111301,95576,242064,2012-01-09,13:52:00,2012-01-09,14:30:00,2012-01-09,14:08:00,Outros,PT13011301,0.01,0.0,0.0,0.01,0.01,0,0,0,1,0,0,,,630.0,Desconhecida,Ribatejo e Oeste,Oeste,39.1519962,-9.2979195
2012,DM21292,Florestal,Porto,Gondomar,Foz do Sousa,Ferreirinha,130403,169459,461075,2012-02-09,19:08:00,2012-02-09,21:10:00,2012-02-09,19:20:00,Populares,PT11040203,0.0,0.1,0.0,0.1,0.1,0,0,0,1,0,0,,,,,Entre Douro e Minho,AMP e Entre Douro e Vouga,41.0994524,-8.4999065
2012,BL41296,Florestal,Leiria,Leiria,Caranguejeira,"Alto do Brejo, Soutocico",100907,136485,320459,2012-02-10,14:57:00,2012-02-10,16:50:00,2012-02-10,15:15:00,Outros,PT12030207,0.05,0.0,0.0,0.05,0.05,0,0,0,1,0,0,,,630.0,Desconhecida,Beira Litoral,Centro Litoral,39.7438071,-8.7084194
2012,AG1122,Florestal,Faro,Tavira,Luz,Amaro Gonçalves,81403,236952,14499,2012-01-05,16:22:00,2012-01-05,18:10:00,2012-01-05,16:40:00,Outros,PT15011403,0.0,2.0,0.0,2.0,2.0,0,0,0,0,1,0,,,,,Algarve,Algarve,37.1069521,-7.7167134
