year,date,district,municipality,parish,local,latitude,longitude,cause,elevation,hourly.time,hourly.temperature_2m,hourly.relative_humidity_2m,hourly.dew_point_2m,hourly.apparent_temperature,hourly.precipitation,hourly.rain,hourly.snowfall,hourly.snow_depth,hourly.weather_code,hourly.pressure_msl,hourly.surface_pressure,hourly.cloud_cover,hourly.cloud_cover_low,hourly.cloud_cover_mid,hourly.cloud_cover_high,hourly.et0_fao_evapotranspiration,hourly.vapour_pressure_deficit,hourly.wind_speed_10m,hourly.wind_speed_100m,hourly.wind_direction_10m,hourly.wind_direction_100m,hourly.wind_gusts_10m,hourly.soil_temperature_0_to_7cm,hourly.soil_temperature_7_to_28cm,hourly.soil_temperature_28_to_100cm,hourly.soil_temperature_100_to_255cm,hourly.soil_moisture_0_to_7cm,hourly.soil_moisture_7_to_28cm,hourly.soil_moisture_28_to_100cm,hourly.soil_moisture_100_to_255cm,hourly.is_day,hourly.sunshine_duration,hourly.shortwave_radiation_instant,hourly.direct_radiation_instant,hourly.diffuse_radiation_instant,hourly.direct_normal_irradiance_instant,hourly.global_tilted_irradiance_instant,hourly.terrestrial_radiation_instant,hourly.shortwave_radiation,hourly.direct_radiation,hourly.diffuse_radiation,hourly.direct_normal_irradiance,hourly.global_tilted_irradiance,hourly.terrestrial_radiation,scientificNames,tri,roughness,aspect,slope,CLC_CODE,altitude,mean_elev,fwix,ffmc,dmc,dc,isi,bui
2019,2019-08-25,Coimbra,Coimbra,Antanhol,R MONTE 30 ALBERGARIA ASSAFARGE_ANTANHOL CBR#COIMBRA 3040-552: ESTE (Albergaria),40.1696610000398,-8.47592899958293,Natural,29.874,2019-08-25T20:00,21.3,68,15.3,22.5,0.0,0.0,0.0,0.0,1,1013.4,1000.9,34,0,19,74,0.04,0.8,3.6,5.4,264,270,6.5,26.0,24.1,21.5,18.9,0.048,0.067,0.084,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.1,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Pinales; Olea europaea L.,19.0,200.18991088867188,200.18991088867188,8.275463104248047,112.0,29.874,29.874,16.710149635791097,86.59453720050404,107.14156414484373,781.7948095703124,3.157207066615033,159.6014307397551
2019,2019-08-25,Coimbra,Coimbra,Antanhol,COIMBRA ASSAFARGE_ANTANHOL CBR#COIMBRA 3040: @ALBERGARIA (LUGAR#160093) (ED110-2 (ED110-2) Km 15),40.1692010000017,-8.47919100019667,Natural,29.874,2019-08-25T20:00,21.5,68,15.5,22.9,0.0,0.0,0.0,0.0,1,1013.4,1004.9,34,0,19,74,0.04,0.81,3.6,5.4,264,270,6.5,26.2,24.3,21.7,19.1,0.048,0.067,0.084,0.19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,17.1,Eucalyptus L'Hér.; Tracheophyta; Pinus pinaster Aiton; Pinales; Olea europaea L.,14.0,215.3392639160156,215.3392639160156,2.756005048751831,112.0,29.874,29.874,16.761536929757376,86.62068002803457,107.28359899284378,782.0828095703126,3.168921810412168,159.7739941561787
2019,2019-08-25,Coimbra,Arganil,Piódão,Malhada Chã,40.2046900002162,-7.8089059999254,Natural,25.022,2019-08-25T22:00,16.8,73,12.0,15.3,0.0,0.0,0.0,0.0,1,1015.4,913.0,29,0,7,83,0.04,0.51,14.8,29.2,89,89,37.4,18.1,21.8,19.1,15.7,0.169,0.15,0.221,0.328,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton; Olea europaea L.; Eucalyptus L'Hér.; ,41.0,84.63789367675781,84.63789367675781,16.381933212280273,312.0,25.022,25.022,0.2399612061714622,47.23858581733676,12.169958113636032,594.433129606437,0.2410776249645179,23.154783968519336
2019,2019-04-01,Aveiro,Castelo de Paiva,Sobrado,Gerico,41.0377777777778,-8.26694444444444,Natural,29.874,2019-04-01T15:00,14.0,79,10.3,13.1,2.1,2.1,0.0,0.0,61,1014.4,982.0,80,32,35,100,0.13,0.34,6.8,8.7,295,294,20.9,16.8,13.9,12.5,11.4,0.205,0.24,0.318,0.379,1,344.05,197.1,47.4,149.7,71.5,197.1,909.5,212.0,51.0,161.0,71.5,212.0,978.2,Pinus pinaster Aiton; Vitis vinifera L.; Tracheophyta; Magnoliopsida; Eucalyptus L'Hér.,20.0,342.314697265625,342.314697265625,13.33258056640625,313.0,29.874,29.874,0.3282798406513745,51.80725244048916,27.65723661300385,75.6328277800114,0.2850913462418654,28.897001981481264
2019,2019-07-12,Leiria,Leiria,Barosa,EN 242 - Carreira de Água,39.7514130000273,-8.86305500030518,Natural,29.874,2019-07-12T19:00,21.4,74,16.7,22.6,0.0,0.0,0.0,0.0,1,1014.0,1002.6,27,0,42,7,0.1,0.65,7.8,10.0,292,291,40.0,28.6,24.2,19.7,16.5,0.055,0.071,0.123,0.21,1,3027.3,83.1,29.0,54.1,160.9,83.1,238.6,126.0,44.0,82.0,160.9,126.0,361.9,Tracheophyta; Pinus pinaster Aiton; Eucalyptus L'Hér.; Magnoliopsida; Acacia Mill.,1.0,176.5795135498047,176.5795135498047,6.476190090179443,312.0,29.874,29.874,16.410160533119253,85.32582992612943,102.82154946,538.8129655761719,3.2654744350958285,139.22325006918763
2019,2019-09-14,Leiria,Pombal,São Simão de Litém,Rua Principal - Ladeira,39.8209680000941,-8.60304999987284,Natural,29.874,2019-09-14T16:00,28.1,32,10.1,27.0,0.0,0.0,0.0,0.0,1,1017.3,987.4,38,0,56,13,0.3,2.57,7.6,9.5,3,11,24.5,30.6,24.6,21.7,19.2,0.098,0.15,0.19,0.282,1,3600.0,279.2,188.4,90.7,373.5,279.2,682.1,320.0,216.0,104.0,373.5,320.0,781.9,Tracheophyta; Eucalyptus L'Hér.; Pinus pinaster Aiton,20.0,179.3573760986328,179.3573760986328,10.701375961303713,242.0,29.874,29.874,40.632896814738906,93.59954665898832,166.568025268,979.509646972656,10.464085032722515,233.7581705464491
2019,2019-08-25,Porto,Amarante,Canadelo,Covelo (Eido),41.3191749999258,-7.96619800037808,Natural,25.022,2019-08-25T07:00,18.5,73,13.6,18.5,0.0,0.0,0.0,0.0,2,1015.4,964.4,56,0,48,91,0.05,0.57,7.6,13.4,93,98,20.9,18.3,21.5,20.1,17.4,0.138,0.211,0.243,0.344,1,91.68,69.3,16.9,52.4,81.5,54.7,276.8,37.0,9.0,28.0,64.4,37.0,147.8,Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Quercus L.; Eucalyptus L'Hér.; Vitis vinifera L.; ,41.0,245.4478302001953,245.4478302001953,17.249156951904297,322.0,25.022,25.022,11.780813412194377,81.84193388594052,102.58858240684376,731.8791176757811,2.0511809873058846,151.93483602683733
2019,2019-03-31,Viana do Castelo,Paredes de Coura,Cossourado,Nogueira (Cossourado),41.9166720000003,-8.63343800000018,Natural,31.414,2019-03-31T15:00,17.5,55,8.4,15.0,0.0,0.0,0.0,0.0,2,1011.3,974.9,56,22,44,34,0.31,0.89,14.0,18.1,89,85,30.6,18.7,12.5,11.1,10.3,0.202,0.266,0.336,0.402,1,3600.0,478.2,258.7,219.6,395.3,478.2,897.6,514.0,278.0,236.0,395.3,514.0,964.7,Tracheophyta; Quercus L.; Eucalyptus L'Hér.; Magnoliopsida; Pinus pinaster Aiton; ,20.0,96.08357238769533,96.08357238769533,23.12533950805664,313.0,31.414,31.414,13.671279411182876,87.81303860106057,37.8149308,71.26998782348633,6.343275796378764,37.652262706496266
2019,2019-08-25,Braga,Cabeceiras de Basto,Gondiães,GONDIÃES,41.5888888888889,-7.84277777777778,Natural,25.022,2019-08-25T18:00,20.9,68,14.7,22.0,0.1,0.1,0.0,0.0,51,1015.1,940.2,81,0,85,100,0.08,0.8,3.1,3.6,135,143,29.9,23.6,21.5,18.8,15.9,0.136,0.194,0.239,0.338,1,525.31,75.3,17.8,57.5,77.5,75.3,306.7,106.0,25.0,81.0,77.5,106.0,431.8,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta,36.0,341.2059936523437,341.2059936523437,16.070241928100586,324.0,25.022,25.022,8.217448797027334,81.45248223665166,74.06197679554101,595.8395595703125,1.5613054462766498,113.0073401199709
2019,2019-08-25,Braga,Cabeceiras de Basto,Vilar de Cunhas,Ribeiro do Freixo,41.5627777777778,-7.85944444444444,Natural,25.022,2019-08-25T19:00,19.0,74,14.3,19.6,0.1,0.1,0.0,0.0,51,1015.5,927.2,59,0,58,82,0.05,0.57,5.8,12.2,86,88,24.5,21.9,20.8,18.0,15.1,0.137,0.194,0.239,0.338,1,0.0,7.8,0.0,7.8,0.0,6.9,49.5,28.0,0.0,28.0,0.0,28.0,178.1,Magnoliopsida; Tracheophyta; Pinus pinaster Aiton,30.0,31.55472183227539,31.55472183227539,12.45018482208252,322.0,25.022,25.022,7.825413455742529,78.39591127486914,97.62140636684376,636.3418095703125,1.305536586480844,141.1197460547255
2019,2019-07-13,Braga,Amares,Seramil,Corujeira (Seramil de Cima),41.672222000228,-8.32140000025431,Natural,29.874,2019-07-13T12:00,20.6,83,17.7,22.4,0.1,0.1,0.0,0.0,51,1015.8,966.9,100,87,1,94,0.26,0.4,7.1,9.1,240,236,25.9,24.1,21.7,18.8,14.7,0.241,0.273,0.314,0.377,1,843.25,414.2,82.0,332.2,88.1,414.2,1232.0,404.0,80.0,324.0,88.1,404.0,1201.7,Magnoliopsida; Eucalyptus L'Hér.; Tracheophyta; Vitis vinifera L.; Pinus pinaster Aiton; Quercus L.; ,37.0,93.36111450195312,93.36111450195312,18.888505935668945,311.0,29.874,29.874,4.6572265625,68.41232299804688,38.39470672607422,269.8803405761719,1.45849609375,56.6953125
2019,2019-06-25,Santarém,Coruche,Biscainho,Herdade do Peso (SORRAIA),38.9344630000326,-8.69670699967278,Natural,251.518,2019-06-25T15:00,26.7,48,14.9,28.3,0.0,0.0,0.0,0.0,2,1014.2,1010.2,67,60,22,0,0.53,1.81,8.0,9.6,243,236,20.9,29.6,21.6,19.9,17.1,0.083,0.067,0.093,0.142,1,3600.0,700.9,496.6,204.3,598.3,700.9,1098.8,741.0,525.0,216.0,598.3,741.0,1161.7,Quercus suber L.; Tracheophyta; Pinus pinea L.; Eucalyptus L'Hér.,3.0,347.9722900390625,347.9722900390625,1.7373900413513184,244.0,251.518,251.518,14.419248130172228,83.59074177156037,108.47725153549146,731.4690800781251,2.608711203354982,158.27415192158554
2019,2019-07-12,Setúbal,Almada,Trafaria,Pera de Baixo,38.6555555555556,-9.21944444444445,Natural,325.649,2019-07-12T15:00,23.8,64,16.7,25.8,0.0,0.0,0.0,0.0,1,1014.9,1008.3,24,0,6,67,0.53,1.05,13.0,16.2,236,233,43.6,31.5,25.1,20.9,17.8,0.056,0.084,0.136,0.197,1,3600.0,796.5,680.0,116.5,818.2,796.5,1099.8,841.0,718.0,123.0,818.2,841.0,1161.4,Tracheophyta; Magnoliopsida; Pinales,12.0,165.50723266601562,165.50723266601562,4.135575771331787,112.0,325.649,325.649,19.528363411176223,85.49874149634962,80.426577008,734.04512109375,4.346779824645239,126.26672315086122
2019,2019-07-12,Setúbal,Palmela,Poceirão,BARRAGEM DA VENDA VELHA,38.6862130000856,-8.82425699975756,Natural,251.518,2019-07-12T16:00,29.7,39,14.4,29.9,0.0,0.0,0.0,0.0,1,1013.4,1010.4,27,0,26,39,0.56,2.52,14.1,17.7,255,253,48.6,37.1,28.2,21.7,17.5,0.056,0.062,0.062,0.117,1,3600.0,638.4,518.7,119.6,739.8,638.4,927.9,699.0,568.0,131.0,739.8,699.0,1016.1,Vitis vinifera L.; Quercus suber L.; Pinus pinea L.; Tracheophyta,3.0,221.73374938964844,221.73374938964844,1.9097466468811035,244.0,251.518,251.518,42.9352084245651,91.74558695723503,335.60568857600003,949.79912109375,11.18981631564543,356.3904410418199
2019,2019-07-08,Vila Real,Mondim de Basto,Atei,Barca (Cabeço),41.470884999964,-7.92938300026788,Natural,25.022,2019-07-08T21:00,18.2,93,17.1,20.3,0.2,0.2,0.0,0.0,51,1015.9,983.2,19,1,8,45,0.0,0.14,2.9,6.6,353,338,20.9,20.3,21.0,18.7,15.0,0.163,0.214,0.272,0.364,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Vitis vinifera L.; Pinales; Pinus pinaster Aiton; Magnoliopsida; Tracheophyta; Eucalyptus L'Hér.,24.0,96.62764739990234,96.62764739990234,8.852337837219238,324.0,25.022,25.022,0.0003422554625797,22.51887248157937,10.53683343577078,329.2223006608664,0.000383468384843,19.512418560813355
2019,2019-08-25,Vila Real,Vila Pouca de Aguiar,Soutelo de Aguiar,Colonos de Baixo,41.4769444444444,-7.6675,Natural,25.022,2019-08-25T14:00,24.6,48,12.9,24.1,0.0,0.0,0.0,0.0,1,1015.0,930.4,46,4,23,95,0.33,1.61,10.1,13.8,96,99,29.9,27.3,22.3,19.5,16.3,0.104,0.148,0.218,0.326,1,3342.83,388.6,138.2,250.4,171.4,388.6,1079.5,402.0,143.0,259.0,171.4,402.0,1116.7,Pinus pinaster Aiton; Tracheophyta; Quercus L.; Magnoliopsida,19.0,111.94515228271484,111.94515228271484,13.54524040222168,242.0,25.022,25.022,21.58722286550086,86.5587977346188,122.23348706884374,746.7228095703125,4.358646759240755,173.47518146981213
2019,2019-08-25,Vila Real,Vila Pouca de Aguiar,Tresminas,Vales,41.4613489998711,-7.51552199999491,Natural,25.022,2019-08-25T12:00,24.7,48,13.0,24.5,0.0,0.0,0.0,0.0,1,1015.7,938.7,28,0,19,54,0.5,1.62,13.4,17.0,85,86,30.2,27.6,24.5,21.6,17.7,0.122,0.126,0.157,0.286,1,3600.0,715.2,543.9,171.4,637.8,715.2,1141.5,697.0,530.0,167.0,637.8,697.0,1112.4,Pinus pinaster Aiton; Quercus L.; Castanea sativa Mill.; Magnoliopsida; Tracheophyta,9.0,202.9897308349609,202.9897308349609,9.627357482910156,222.0,25.022,25.022,34.25575256347656,91.77151489257812,116.46868896484376,731.8048095703125,8.6431884765625,166.72386169433594
2019,2019-08-25,Vila Real,Vila Pouca de Aguiar,Tresminas,Filhagosa,41.4808333333333,-7.5175,Natural,25.022,2019-08-25T09:00,20.0,70,14.4,19.6,1.5,1.5,0.0,0.0,61,1017.6,934.6,40,0,26,83,0.19,0.69,12.3,17.3,87,86,32.0,20.7,23.1,20.3,16.8,0.143,0.117,0.174,0.298,1,3600.0,328.3,160.1,168.2,282.7,328.3,757.9,281.0,137.0,144.0,282.7,281.0,648.7,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,15.0,291.09307861328125,291.09307861328125,11.497159004211426,241.0,25.022,25.022,9.199536505069108,74.94173716106125,130.23224548447016,871.4913676757814,1.4190621613622998,189.6231463061218
2019,2019-08-25,Vila Real,Vila Pouca de Aguiar,Bornes de Aguiar,Lagoa (ER206 (ER206) Km 130),41.5470369995965,-7.54467100037469,Natural,25.022,2019-08-25T09:00,17.9,68,12.0,16.7,1.1,1.1,0.0,0.0,55,1017.4,900.9,39,0,22,85,0.18,0.65,12.0,16.4,99,99,31.0,18.4,20.8,18.1,14.6,0.107,0.14,0.209,0.309,1,3600.0,311.9,150.7,161.2,266.4,311.9,757.3,267.0,129.0,138.0,266.4,267.0,648.2,Magnoliopsida; Tracheophyta; Quercus L.,14.0,138.48104858398438,138.48104858398438,6.608455181121826,321.0,25.022,25.022,9.850717735246576,76.15531162609544,155.72614512884385,862.9053676757812,1.5031415526059475,214.62178870926044
2019,2019-08-25,Vila Real,Vila Pouca de Aguiar,Tresminas,TRESMINAS,41.4820699999067,-7.51772000001536,Natural,25.022,2019-08-25T09:00,20.0,70,14.4,19.6,1.5,1.5,0.0,0.0,61,1017.6,934.9,40,0,26,83,0.19,0.69,12.3,17.3,87,86,32.0,20.7,23.1,20.3,16.8,0.143,0.117,0.174,0.298,1,3600.0,328.3,160.1,168.2,282.7,328.3,757.9,281.0,137.0,144.0,282.7,281.0,648.7,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,15.0,208.9795684814453,208.9795684814453,13.185280799865724,241.0,25.022,25.022,9.199536505069108,74.94173716106125,130.23224548447016,871.4913676757814,1.4190621613622998,189.6231463061218
2019,2019-08-25,Vila Real,Vila Pouca de Aguiar,Tresminas,Revel,41.4749990002314,-7.5429270002577,Natural,25.022,2019-08-25T09:00,20.4,69,14.6,20.1,1.2,1.2,0.0,0.0,55,1017.6,944.0,43,0,32,80,0.2,0.74,13.1,17.8,69,69,32.0,22.3,24.7,21.9,17.9,0.132,0.126,0.158,0.286,1,3600.0,340.0,163.6,176.4,288.7,340.0,758.4,291.0,140.0,151.0,288.7,291.0,649.2,Pinus pinaster Aiton; Castanea sativa Mill.; Magnoliopsida,15.0,84.962890625,84.962890625,10.64210033416748,212.0,25.022,25.022,12.511800743411673,79.05230570930013,164.8667482248438,875.4153676757812,2.00256725756126,224.18278340384592
2019,2019-08-25,Vila Real,Vila Real,Vila Marim,Muas,41.3338620000084,-7.78393200000127,Natural,25.022,2019-08-25T09:00,20.6,59,12.3,19.2,0.0,0.0,0.0,0.0,1,1016.5,920.9,39,0,38,55,0.24,1.0,14.8,20.9,96,92,38.9,19.9,20.7,18.6,15.4,0.139,0.162,0.207,0.334,1,3600.0,374.4,208.2,166.1,368.7,374.4,756.0,320.0,178.0,142.0,368.7,320.0,646.2,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,30.0,80.70115661621094,80.70115661621094,15.75107765197754,322.0,25.022,25.022,23.44389592260578,85.7668299714042,119.05509884084375,719.7676176757814,4.940777547699928,168.45204051688123
2019,2019-08-25,Vila Real,Vila Real,Vila Marim,Agarez (Alto da Queimada),41.3320699999068,-7.7879870001475,Natural,25.022,2019-08-25T08:00,19.4,59,11.3,18.3,0.0,0.0,0.0,0.0,1,1016.2,917.3,50,0,40,86,0.13,0.92,10.3,17.1,61,55,35.6,18.4,20.6,18.4,15.2,0.139,0.162,0.207,0.334,1,3600.0,183.8,84.7,99.1,213.6,183.8,531.0,141.0,65.0,76.0,213.6,141.0,407.4,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,15.0,141.45103454589844,141.45103454589844,5.9642653465271,322.0,25.022,25.022,18.77535436803021,85.21063579603619,116.99229040884376,712.3356176757811,3.645309697107182,165.87663203206125
2019,2019-08-25,Vila Real,Valpaços,Valpaços,SANFINS (Cabeça Gorda),41.5908170000712,-7.33182700051202,Natural,25.022,2019-08-25T08:00,21.4,65,14.5,21.7,0.1,0.1,0.0,0.0,51,1016.3,975.0,41,0,24,90,0.11,0.9,8.4,12.3,20,21,20.9,22.9,26.0,23.0,19.0,0.133,0.153,0.15,0.261,1,0.0,146.4,19.4,127.0,48.4,146.4,537.9,113.0,15.0,98.0,48.4,113.0,415.2,Olea europaea L.; Magnoliopsida; Pinus pinaster Aiton,9.0,209.837890625,209.837890625,3.979955673217773,243.0,25.022,25.022,18.88283862104512,85.45560285324719,167.78681657884374,909.2756176757816,3.4268610088707154,229.63733456603205
2019,2019-08-25,Vila Real,Valpaços,Valpaços,VALPAÇOS (FONTAINHAS),41.6150529999203,-7.32091300010681,Natural,25.022,2019-08-25T08:00,20.7,64,13.8,20.7,0.1,0.1,0.0,0.0,51,1016.3,962.9,41,0,24,90,0.11,0.87,8.4,12.3,20,21,20.9,22.2,25.3,22.3,18.3,0.133,0.153,0.15,0.261,1,0.0,146.4,19.4,127.0,48.4,146.4,537.9,113.0,15.0,98.0,48.4,113.0,415.2,Magnoliopsida; Pinus pinaster Aiton; Tracheophyta; Olea europaea L.,10.0,274.51287841796875,274.51287841796875,4.559875965118408,243.0,25.022,25.022,18.67061300650353,85.35005263853084,166.37720329084377,906.7556176757817,3.377027769244311,228.1146449882743
2019,2019-08-25,Vila Real,Mondim de Basto,Atei,Sobreira (Sobreira de Mondim),41.4289180003272,-7.93661799987157,Natural,25.022,2019-08-25T08:00,21.9,67,15.5,22.8,0.0,0.0,0.0,0.0,2,1015.6,985.9,60,0,57,85,0.11,0.87,6.5,13.6,56,68,29.9,20.0,22.4,21.0,18.4,0.119,0.206,0.228,0.338,1,3600.0,173.8,79.7,94.1,202.8,173.8,526.2,133.0,61.0,72.0,202.8,133.0,402.7,Vitis vinifera L.; Magnoliopsida; Pinus pinaster Aiton; Eucalyptus L'Hér.; Tracheophyta,21.0,295.13262939453125,295.13262939453125,5.043440341949463,243.0,25.022,25.022,12.614157530108718,83.58481533861551,87.14120078354102,617.3898676757814,2.4169185811427245,128.82503132147238
2019,2019-08-25,Vila Real,Mondim de Basto,Vilar de Ferreiros,Valdeeira (Pedreira),41.4052050002416,-7.89517900043064,Natural,25.022,2019-08-25T18:00,20.9,79,17.2,22.7,0.0,0.0,0.0,0.0,3,1014.5,963.7,90,0,100,100,0.08,0.51,4.7,8.3,81,90,19.1,23.5,22.6,20.0,17.4,0.236,0.203,0.23,0.338,1,596.64,66.2,18.5,47.7,79.9,66.2,310.3,93.0,26.0,67.0,79.9,93.0,435.7,Pinales; Vitis vinifera L.; Magnoliopsida; Eucalyptus L'Hér.,20.0,343.28875732421875,343.28875732421875,20.66510772705078,243.0,25.022,25.022,0.0314171022101701,37.030436953032655,18.85740036455072,522.986677406607,0.0241549674599257,34.59620113525021
2019,2019-08-25,Vila Real,Mondim de Basto,Vilar de Ferreiros,Lomba da Palha (VILAR DE FERREIROS),41.4059130001068,-7.9064179997974,Natural,25.022,2019-08-25T18:00,21.0,79,17.3,22.9,0.0,0.0,0.0,0.0,3,1014.5,965.5,90,0,100,100,0.08,0.51,4.7,8.3,81,90,19.1,23.6,22.7,20.1,17.5,0.236,0.203,0.23,0.338,1,596.64,66.2,18.5,47.7,79.9,66.2,310.3,93.0,26.0,67.0,79.9,93.0,435.7,Pinales; Vitis vinifera L.; Eucalyptus L'Hér.; Pinus pinaster Aiton; Magnoliopsida,20.0,173.21963500976562,173.21963500976562,6.866319179534912,242.0,25.022,25.022,0.0322388067076389,37.14917548843534,18.872555977249903,523.0771177367169,0.0247739882128984,34.62220046508108
2019,2019-08-25,Vila Real,Ribeira de Pena,Cerva,Agunchos (Abotoreira),41.4804819997152,-7.88485699998008,Natural,25.022,2019-08-25T18:00,21.0,83,18.0,23.0,0.0,0.0,0.0,0.0,3,1014.5,968.5,82,0,86,100,0.06,0.42,5.8,11.7,94,99,16.2,23.0,22.3,19.9,17.4,0.214,0.227,0.247,0.343,1,0.0,37.8,7.8,29.9,33.8,37.8,310.8,53.0,11.0,42.0,33.8,53.0,436.0,Magnoliopsida; Pinus pinaster Aiton; Vitis vinifera L.,29.0,286.10693359375,286.10693359375,10.216659545898438,312.0,25.022,25.022,0.1122830536989502,41.50367794388058,31.967836851757312,573.4555256375805,0.0614333150090548,56.11518463688744
2019,2019-08-25,Vila Real,Ribeira de Pena,Cerva,Baraças (Ribeiro da Várzea),41.4668229999973,-7.88692799992032,Natural,25.022,2019-08-25T18:00,21.7,80,18.0,23.9,0.0,0.0,0.0,0.0,3,1014.4,978.2,88,0,97,100,0.07,0.53,4.5,8.3,76,85,18.0,24.2,23.3,20.7,18.0,0.214,0.204,0.229,0.337,1,0.0,51.3,12.8,38.5,55.3,51.3,310.6,72.0,18.0,54.0,55.3,72.0,435.9,Vitis vinifera L.; Magnoliopsida; Pinus pinaster Aiton,24.0,249.5930633544922,249.5930633544922,18.894939422607425,312.0,25.022,25.022,0.0312937785399047,36.71983387671635,21.1237686891342,535.5573276906198,0.0223692425831367,38.45556915371391
2019,2019-08-25,Vila Real,Ribeira de Pena,Ribeira de Pena (Salvador),Vilarinho (Alto de Vilarinho),41.5035930000411,-7.83574700011147,Natural,25.022,2019-08-25T21:00,17.8,83,14.9,18.2,0.2,0.2,0.0,0.0,51,1015.7,934.5,78,0,83,93,0.0,0.34,8.2,15.7,75,81,24.5,20.1,21.5,18.9,15.9,0.149,0.189,0.235,0.34,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pinus pinaster Aiton; Magnoliopsida; Tracheophyta,11.0,242.3569183349609,242.3569183349609,8.389045715332031,322.0,25.022,25.022,2.7299994429022343,57.99526535819111,72.85018909296902,648.9918095703124,0.5397544706791559,113.77257350729454
2019,2019-08-26,Vila Real,Ribeira de Pena,Cerva,Formoselos (FACHO 1º),41.480238000022,-7.88106499989827,Natural,25.022,2019-08-26T13:00,25.3,54,15.2,27.6,0.0,0.0,0.0,0.0,0,1014.3,960.3,20,0,17,31,0.52,1.5,5.1,6.1,274,273,21.2,26.4,21.2,19.8,17.0,0.155,0.212,0.24,0.342,1,3600.0,752.6,594.1,158.5,697.9,752.6,1140.0,755.0,596.0,159.0,697.9,755.0,1143.7,Pinus pinaster Aiton; Tracheophyta; Magnoliopsida; Vitis vinifera L.,44.0,194.88233947753903,194.88233947753903,13.072372436523438,312.0,25.022,25.022,3.2769090729333747,70.0124727813326,47.58261653702591,573.3340974520518,0.8092104101776676,78.81295796275025
2019,2019-07-04,Bragança,Bragança,Deilão,DEILÃO - PNM (DEILÃO),41.8549429999457,-6.59579200002882,Natural,14.378,2019-07-04T17:00,20.7,68,14.7,20.6,1.4,1.4,0.0,0.0,61,1015.5,918.4,46,1,57,37,0.23,0.78,11.4,15.5,24,31,40.7,26.6,24.0,18.7,12.8,0.172,0.154,0.144,0.241,1,3600.0,288.9,144.0,144.9,276.1,288.9,690.3,333.0,166.0,167.0,276.1,333.0,795.5,Castanea sativa Mill.; Magnoliopsida; Tracheophyta; Quercus L.; Pinus pinaster Aiton,0.0,88.94242095947266,88.94242095947266,12.68518352508545,243.0,14.378,14.378,3.499305179416561,64.95189696749978,44.18793122273013,416.6603332882243,0.9349150942588762,69.85507375863524
2019,2019-07-13,Bragança,Vila Flor,Valtorno,CARVALHO DE EGAS (ED324 (ED324) Km 1),41.2687270000246,-7.20586799992455,Natural,25.022,2019-07-13T10:00,20.9,76,16.4,21.5,1.8,1.8,0.0,0.0,61,1015.6,938.9,45,0,25,99,0.16,0.6,11.6,16.5,54,54,41.8,22.2,23.9,19.8,13.9,0.219,0.161,0.167,0.269,1,0.0,226.1,18.5,207.6,23.4,226.1,1044.1,208.0,17.0,191.0,23.4,208.0,960.6,Pinales; Magnoliopsida; Tracheophyta; Olea europaea L.,16.0,120.72655487060548,120.72655487060548,6.414689064025879,243.0,25.022,25.022,1.5056697709059377,53.57577100513943,53.680818749129294,705.5196407865557,0.4371784242483216,90.2033912368749
2019,2019-07-13,Bragança,Mirandela,Marmelos,MARMELOS (São Martinho),41.4205369999674,-7.18472699999809,Natural,25.022,2019-07-13T22:00,20.3,84,17.5,22.3,0.0,0.0,0.0,0.0,0,1014.9,968.7,20,19,4,0,0.0,0.39,4.9,9.3,324,332,9.7,23.7,25.9,21.8,15.4,0.226,0.151,0.144,0.238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Olea europaea L.; Tracheophyta; Magnoliopsida; Pinus pinaster Aiton; Quercus suber L.; Pinales; Acacia Mill.,19.0,264.0511169433594,264.0511169433594,8.804515838623047,324.0,25.022,25.022,0.0012705252841711,29.369310277395364,1.405696150377115,301.03393889287406,0.0037029535687635,2.7789511009426087
