surface,latitude,longitude,fbupinx,drtcode,dufmcode,ffmcode,fdsrte,fwinx,infsinx
0.0,39.594326107545804,352.0,153.75,621.25,111.5,90.177734,8.6171875,25.871094,5.875
0.0,39.594326107545804,352.6666666666667,341.5,698.75,342.5,93.13281,16.382812,37.195312,8.96875
0.0,39.594326107545804,353.33333333333337,389.75,744.0,391.75,95.00586,22.53125,44.539062,11.84375
0.0,39.03270478438495,350.6666666666667,158.0,825.75,103.75,83.71289,3.1953125,14.7734375,2.6953125
0.0,39.03270478438495,351.33333333333337,170.25,688.75,123.25,87.42969,5.515625,20.109375,3.9726562
0.0,39.03270478438495,352.0,216.5,711.25,174.75,90.13281,9.78125,27.796875,5.9648438
0.0,39.03270478438495,352.6666666666667,337.75,735.0,338.5,92.08984,14.1796875,34.28125,7.921875
0.0,39.03270478438495,353.33333333333337,306.0,897.25,266.75,93.97461,19.804688,41.402344,10.6015625
0.0,38.47108344322056,350.6666666666667,111.5,719.5,69.25,77.83203,1.2109375,8.535156,1.6445312
0.0,38.47108344322056,351.33333333333337,191.5,759.0,140.0,87.35742,6.5625,22.191406,4.4140625
0.0,38.47108344322056,352.0,322.75,720.5,323.25,90.30078,9.890625,27.976562,5.8632812
0.0,38.47108344322056,352.6666666666667,236.0,727.0,198.5,91.68945,12.53125,31.96875,7.2578125
0.0,38.47108344322056,353.33333333333337,258.25,727.5,232.25,94.06836,19.796875,41.39453,10.6796875
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,203.5,746.0,154.5,87.47656,6.8671875,22.757812,4.5195312
0.0,37.909462084686055,352.0,318.25,771.75,318.25,90.166016,9.03125,26.566406,5.4375
0.0,37.909462084686055,352.6666666666667,320.5,747.5,320.75,90.62305,10.171875,28.421875,6.0
0.0,37.909462084686055,353.33333333333337,252.5,614.75,252.5,93.27734,16.476562,37.320312,9.1171875
0.0,37.34784070938886,350.6666666666667,130.75,700.5,85.25,80.85547,2.390625,12.535156,2.3789062
0.0,37.34784070938886,351.33333333333337,291.0,771.75,275.25,88.865234,10.21875,28.496094,6.0390625
0.0,37.34784070938886,352.0,373.5,791.25,374.75,92.66406,13.1796875,32.898438,7.4375
0.0,37.34784070938886,352.6666666666667,362.75,798.0,363.5,92.37109,11.4609375,30.398438,6.6132812
0.0,37.34784070938886,353.33333333333337,375.25,705.0,377.0,91.65625,11.8671875,31.003906,6.8085938
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,139.25,751.25,90.5,79.697266,2.3828125,12.519531,2.3007812
0.0,36.78621931791178,352.0,155.0,707.5,106.75,81.09961,2.375,12.484375,2.1875
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,182.25,636.5,141.75,82.71094,2.5859375,13.1015625,2.2070312
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,36.5,121.25,29.25,89.28906,2.6484375,13.292969,6.2539062
0.0,41.840811206489,352.08,32.0,184.0,20.5,88.30664,1.96875,11.238281,5.53125
0.0,41.840811206489,352.8,68.75,401.75,43.75,93.552734,10.203125,28.464844,11.316406
0.0,41.840811206489,353.52,93.75,538.25,59.75,94.56445,19.453125,40.984375,15.636719
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,39.75,209.75,26.0,88.76953,2.265625,12.160156,5.265625
0.0,41.27918996225089,352.08,47.75,285.75,30.25,91.74805,6.90625,22.835938,10.7265625
0.0,41.27918996225089,352.8,92.75,667.25,56.25,94.48633,19.132812,40.60547,15.515625
0.0,41.27918996225089,353.52,132.5,670.0,88.0,93.44336,22.171875,44.132812,14.074219
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,62.75,345.75,40.5,92.22656,9.65625,27.597656,11.578125
0.0,40.71756869718417,352.265625,30.5,289.0,17.5,90.36719,3.859375,16.433594,9.3359375
0.0,40.71756869718417,352.96875,79.25,520.25,49.0,93.39453,14.6953125,34.984375,13.8671875
0.0,40.15594741204222,350.859375,43.25,527.25,24.25,82.27344,1.2265625,8.609375,3.2734375
0.0,40.15594741204222,351.5625,100.75,426.0,71.5,93.31445,12.625,32.109375,10.2421875
0.0,40.15594741204222,352.265625,94.0,451.25,63.5,92.86719,13.640625,33.54297,11.488281
0.0,40.15594741204222,352.96875,186.25,655.75,144.25,95.41797,30.554688,52.902344,16.496094
0.0,39.594326107545804,350.6666666666667,72.25,567.0,43.0,82.72461,2.1484375,11.8046875,3.3085938
0.0,39.594326107545804,351.33333333333337,163.75,623.75,121.75,93.13281,16.585938,37.460938,9.9609375
0.0,39.594326107545804,352.0,176.25,593.0,140.25,94.17578,23.421875,45.51953,13.175781
0.0,39.594326107545804,352.6666666666667,239.0,667.25,216.5,93.98242,23.4375,45.54297,12.4765625
0.0,39.594326107545804,353.33333333333337,247.25,725.0,215.5,95.53516,27.21875,49.554688,14.222656
0.0,39.03270478438495,350.6666666666667,175.0,790.5,121.0,90.66016,11.75,30.828125,7.2695312
0.0,39.03270478438495,351.33333333333337,188.75,666.25,146.25,94.99219,24.375,46.558594,13.410156
0.0,39.03270478438495,352.0,186.75,739.25,136.5,93.84766,22.90625,44.95703,12.722656
0.0,39.03270478438495,352.6666666666667,348.75,755.5,349.5,93.55078,23.007812,45.066406,12.074219
0.0,39.03270478438495,353.33333333333337,293.75,879.5,252.0,93.82617,24.453125,46.64453,12.792969
0.0,38.47108344322056,350.6666666666667,129.25,720.5,83.5,82.23242,2.671875,13.3515625,2.5898438
0.0,38.47108344322056,351.33333333333337,182.75,724.75,133.5,94.30078,18.65625,40.027344,10.671875
0.0,38.47108344322056,352.0,335.25,804.0,335.25,94.94531,25.984375,48.273438,13.46875
0.0,38.47108344322056,352.6666666666667,211.75,761.25,162.5,94.625,24.171875,46.335938,13.015625
0.0,38.47108344322056,353.33333333333337,236.0,745.0,195.5,94.458984,26.101562,48.390625,13.753906
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,184.75,714.5,136.5,93.171875,16.5625,37.42578,9.597656
0.0,37.909462084686055,352.0,323.75,814.0,321.75,94.84961,23.742188,45.871094,12.4296875
0.0,37.909462084686055,352.6666666666667,323.5,758.0,324.0,94.08984,17.5,38.609375,9.503906
0.0,37.909462084686055,353.33333333333337,271.0,653.75,271.0,95.33789,19.265625,40.765625,10.3984375
0.0,37.34784070938886,350.6666666666667,129.75,772.75,82.0,80.6582,3.2265625,14.859375,2.96875
0.0,37.34784070938886,351.33333333333337,185.75,743.25,135.25,92.20703,11.0703125,29.804688,6.8046875
0.0,37.34784070938886,352.0,281.25,836.75,242.5,95.0625,24.5625,46.757812,12.8671875
0.0,37.34784070938886,352.6666666666667,367.0,857.0,367.5,93.021484,18.6875,40.066406,10.046875
0.0,37.34784070938886,353.33333333333337,394.5,749.5,396.5,92.48828,18.015625,39.253906,9.730469
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,123.0,782.75,76.5,82.08594,1.296875,8.863281,1.6171875
0.0,36.78621931791178,352.0,159.25,759.25,107.75,80.615234,2.5859375,13.105469,2.3046875
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,184.5,632.5,145.25,82.11328,2.734375,13.53125,2.2929688
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,53.5,275.5,35.25,90.9707,3.671875,15.980469,6.0703125
0.0,41.840811206489,352.08,36.75,195.5,24.0,90.9707,2.796875,13.707031,6.4726562
0.0,41.840811206489,352.8,71.75,383.75,46.75,94.94531,11.421875,30.34375,12.0546875
0.0,41.840811206489,353.52,116.0,523.5,80.0,95.77344,23.632812,45.757812,16.082031
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,48.75,329.0,30.0,89.18359,2.6875,13.390625,5.1523438
0.0,41.27918996225089,352.08,66.25,316.5,44.75,93.87695,10.7734375,29.355469,12.171875
0.0,41.27918996225089,352.8,126.0,673.0,82.25,95.52734,23.070312,45.13672,14.988281
0.0,41.27918996225089,353.52,117.25,636.25,76.25,94.177734,19.203125,40.691406,13.2890625
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,92.75,468.25,61.75,94.12891,14.6953125,34.984375,12.347656
0.0,40.71756869718417,352.265625,51.5,331.25,32.0,93.53125,8.1484375,25.070312,11.605469
0.0,40.71756869718417,352.96875,84.75,507.75,53.5,94.58203,13.375,33.17578,12.183594
0.0,40.15594741204222,350.859375,43.25,470.75,24.5,83.11133,1.046875,7.8671875,2.953125
0.0,40.15594741204222,351.5625,133.5,507.75,99.25,95.79297,16.5,37.347656,10.828125
0.0,40.15594741204222,352.265625,113.25,480.25,80.25,95.32422,16.625,37.51172,11.9921875
0.0,40.15594741204222,352.96875,178.25,686.0,132.0,96.37695,25.507812,47.773438,14.175781
0.0,39.594326107545804,350.6666666666667,57.5,513.75,33.25,83.21289,1.6953125,10.3359375,3.3242188
0.0,39.594326107545804,351.33333333333337,172.25,708.25,123.75,96.80469,26.03125,48.320312,14.578125
0.0,39.594326107545804,352.0,223.25,652.25,195.25,97.29297,32.820312,55.078125,17.03125
0.0,39.594326107545804,352.6666666666667,360.0,693.75,361.5,96.80664,30.265625,52.61328,15.441406
0.0,39.594326107545804,353.33333333333337,272.0,763.25,245.25,97.34766,29.0,51.359375,14.9609375
0.0,39.03270478438495,350.6666666666667,134.25,726.25,87.25,94.56641,20.320312,42.007812,12.9453125
0.0,39.03270478438495,351.33333333333337,202.0,817.25,146.0,98.134766,35.054688,57.171875,18.378906
0.0,39.03270478438495,352.0,251.0,800.0,206.5,97.58594,36.28125,58.289062,18.453125
0.0,39.03270478438495,352.6666666666667,254.5,761.75,218.5,97.24414,35.148438,57.257812,17.90625
0.0,39.03270478438495,353.33333333333337,296.75,906.75,251.25,97.05469,36.296875,58.308594,18.304688
0.0,38.47108344322056,350.6666666666667,103.5,721.0,63.0,87.78516,4.5546875,18.042969,4.421875
0.0,38.47108344322056,351.33333333333337,274.5,928.25,217.75,97.23828,27.257812,49.59375,14.140625
0.0,38.47108344322056,352.0,348.5,875.75,346.75,97.072266,29.75,52.10547,15.207031
0.0,38.47108344322056,352.6666666666667,242.0,784.75,196.75,96.447266,24.6875,46.890625,13.050781
0.0,38.47108344322056,353.33333333333337,385.75,766.75,387.25,97.109375,31.976562,54.277344,16.230469
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,309.0,904.75,269.75,94.63867,21.757812,43.664062,11.515625
0.0,37.909462084686055,352.0,289.75,856.25,251.0,94.38867,17.492188,38.597656,9.527344
0.0,37.909462084686055,352.6666666666667,278.25,788.75,249.0,93.6543,15.0546875,35.464844,8.386719
0.0,37.909462084686055,353.33333333333337,241.25,682.75,216.0,94.77539,19.914062,41.539062,10.796875
0.0,37.34784070938886,350.6666666666667,134.5,787.75,85.5,81.20703,2.1171875,11.6953125,2.1484375
0.0,37.34784070938886,351.33333333333337,215.25,847.0,157.75,92.29883,19.390625,40.914062,10.6875
0.0,37.34784070938886,352.0,379.0,860.0,379.75,95.36914,27.492188,49.83203,14.1484375
0.0,37.34784070938886,352.6666666666667,388.0,859.75,388.75,93.55078,19.289062,40.796875,10.328125
0.0,37.34784070938886,353.33333333333337,392.75,781.0,394.5,93.01172,15.921875,36.601562,8.738281
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,146.25,819.0,94.0,81.54883,3.0703125,14.4375,2.6992188
0.0,36.78621931791178,352.0,161.5,772.75,109.5,81.68555,3.5,15.542969,2.8554688
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,192.75,691.5,148.0,84.33203,4.453125,17.816406,3.2578125
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,45.5,139.75,38.25,91.09375,2.6484375,13.2890625,5.3671875
0.0,41.840811206489,352.08,43.75,202.0,30.0,92.328125,3.609375,15.8203125,6.8984375
0.0,41.840811206489,352.8,83.75,420.25,55.75,95.55859,11.046875,29.773438,10.453125
0.0,41.840811206489,353.52,109.0,556.75,72.0,96.03125,17.523438,38.640625,12.859375
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,50.75,228.0,35.25,92.71289,4.6953125,18.351562,7.578125
0.0,41.27918996225089,352.08,62.25,304.5,41.75,95.26367,10.65625,29.179688,12.628906
0.0,41.27918996225089,352.8,110.25,686.0,69.0,96.54883,21.148438,42.972656,15.042969
0.0,41.27918996225089,353.52,146.25,688.5,99.5,95.31836,20.65625,42.402344,12.609375
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,77.25,365.25,52.5,94.43555,8.921875,26.390625,9.308594
0.0,40.71756869718417,352.265625,46.5,307.75,28.75,94.625,8.2890625,25.316406,12.652344
0.0,40.71756869718417,352.96875,95.75,539.25,61.5,95.68945,16.539062,37.398438,13.363281
0.0,40.15594741204222,350.859375,46.75,542.5,26.0,79.490234,0.890625,7.1835938,2.5351562
0.0,40.15594741204222,351.5625,115.5,446.25,85.5,96.38867,19.53125,41.08203,13.613281
0.0,40.15594741204222,352.265625,109.75,471.25,77.5,97.16406,18.71875,40.109375,13.550781
0.0,40.15594741204222,352.96875,200.0,675.75,158.75,97.72461,27.609375,49.95703,14.816406
0.0,39.594326107545804,350.6666666666667,76.0,582.25,45.5,82.04492,2.2578125,12.140625,3.296875
0.0,39.594326107545804,351.33333333333337,178.0,644.25,136.0,96.80664,31.328125,53.648438,17.070312
0.0,39.594326107545804,352.0,190.75,614.0,156.0,98.32031,30.140625,52.492188,16.199219
0.0,39.594326107545804,352.6666666666667,251.5,687.75,231.75,97.97656,32.15625,54.453125,16.519531
0.0,39.594326107545804,353.33333333333337,260.75,746.0,231.5,98.63086,31.851562,54.160156,16.335938
0.0,39.03270478438495,350.6666666666667,187.0,809.5,131.5,91.86133,16.976562,37.95703,9.777344
0.0,39.03270478438495,351.33333333333337,204.25,687.75,162.5,98.15234,31.960938,54.26172,16.851562
0.0,39.03270478438495,352.0,202.75,760.25,152.25,97.640625,24.460938,46.648438,13.253906
0.0,39.03270478438495,352.6666666666667,363.75,776.25,364.75,97.35742,27.78125,50.132812,14.2890625
0.0,39.03270478438495,353.33333333333337,307.25,900.25,267.75,97.95117,30.09375,52.44922,15.40625
0.0,38.47108344322056,350.6666666666667,136.0,736.75,88.25,84.16016,4.3828125,17.667969,3.6484375
0.0,38.47108344322056,351.33333333333337,197.75,745.5,148.0,96.9375,31.054688,53.390625,16.519531
0.0,38.47108344322056,352.0,350.0,824.75,350.25,97.19141,29.070312,51.433594,14.894531
0.0,38.47108344322056,352.6666666666667,225.75,781.75,176.75,96.67969,27.820312,50.16797,14.636719
0.0,38.47108344322056,353.33333333333337,249.5,765.5,210.25,97.177734,25.445312,47.703125,13.378906
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,198.0,734.75,149.5,94.86914,22.5,44.496094,12.359375
0.0,37.909462084686055,352.0,334.5,834.5,334.5,94.97656,21.132812,42.95703,11.207031
0.0,37.909462084686055,352.6666666666667,334.75,777.5,335.0,93.94141,19.601562,41.16797,10.488281
0.0,37.909462084686055,353.33333333333337,283.5,673.75,283.5,95.43945,26.367188,48.67578,13.707031
0.0,37.34784070938886,350.6666666666667,132.5,788.25,83.75,81.134766,1.640625,10.140625,1.8203125
0.0,37.34784070938886,351.33333333333337,198.5,763.0,147.0,95.18359,23.984375,46.13672,13.078125
0.0,37.34784070938886,352.0,293.0,857.0,255.75,95.93164,36.515625,58.503906,18.410156
0.0,37.34784070938886,352.6666666666667,379.25,877.0,379.75,95.03516,33.109375,55.35547,16.753906
0.0,37.34784070938886,353.33333333333337,407.0,769.75,409.0,95.015625,31.742188,54.05078,16.117188
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,126.5,798.0,79.0,83.833984,5.0703125,19.179688,4.234375
0.0,36.78621931791178,352.0,163.5,775.0,111.0,84.47656,8.890625,26.339844,5.8984375
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,190.25,649.5,150.25,87.18945,14.9765625,35.35547,8.738281
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,62.0,293.5,42.0,87.53125,2.4921875,12.84375,4.1132812
0.0,41.840811206489,352.08,48.5,214.0,33.75,92.19336,4.171875,17.183594,7.1757812
0.0,41.840811206489,352.8,87.0,403.0,59.75,96.45117,16.648438,37.539062,14.3984375
0.0,41.840811206489,353.52,130.75,543.0,93.5,97.15039,22.429688,44.421875,14.3203125
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,57.75,347.0,36.5,85.12695,1.7734375,10.59375,3.40625
0.0,41.27918996225089,352.08,80.5,336.25,57.25,94.82617,10.8671875,29.496094,10.640625
0.0,41.27918996225089,352.8,143.0,693.0,96.25,97.20508,22.609375,44.621094,13.800781
0.0,41.27918996225089,353.52,133.25,655.75,89.25,96.41406,16.75,37.660156,10.9765625
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,104.5,487.5,71.5,90.615234,9.03125,26.574219,7.5546875
0.0,40.71756869718417,352.265625,67.25,350.75,44.25,94.84961,8.46875,25.628906,9.890625
0.0,40.71756869718417,352.96875,102.25,527.5,67.25,96.54492,15.0703125,35.48047,11.7890625
0.0,40.15594741204222,350.859375,44.75,485.25,25.25,77.63086,1.0859375,8.03125,2.9609375
0.0,40.15594741204222,351.5625,145.5,527.5,111.0,93.15039,21.09375,42.910156,12.878906
0.0,40.15594741204222,352.265625,128.5,500.75,94.75,96.73633,26.414062,48.722656,16.722656
0.0,40.15594741204222,352.96875,193.75,706.75,147.5,97.91992,31.359375,53.683594,16.738281
0.0,39.594326107545804,350.6666666666667,59.0,528.25,34.25,79.21289,1.7109375,10.375,3.2695312
0.0,39.594326107545804,351.33333333333337,185.0,727.75,135.5,93.609375,28.210938,50.566406,15.3671875
0.0,39.594326107545804,352.0,236.75,673.5,211.25,98.11914,41.5,62.890625,21.007812
0.0,39.594326107545804,352.6666666666667,375.75,715.0,377.5,98.11133,35.554688,57.625,17.886719
0.0,39.594326107545804,353.33333333333337,286.0,785.0,262.5,98.802734,34.578125,56.73047,17.527344
0.0,39.03270478438495,350.6666666666667,143.25,743.75,94.5,89.521484,17.164062,38.195312,10.824219
0.0,39.03270478438495,351.33333333333337,217.25,838.0,160.5,96.82617,42.25,63.527344,21.585938
0.0,39.03270478438495,352.0,265.25,821.5,222.25,97.96484,38.554688,60.328125,19.449219
0.0,39.03270478438495,352.6666666666667,268.25,783.0,234.5,97.7793,29.289062,51.652344,15.109375
0.0,39.03270478438495,353.33333333333337,311.25,928.25,268.0,98.35547,33.414062,55.63672,16.9375
0.0,38.47108344322056,350.6666666666667,107.0,736.25,65.25,83.83203,6.53125,22.117188,5.7226562
0.0,38.47108344322056,351.33333333333337,287.5,948.5,231.5,96.875,45.914062,66.58594,22.796875
0.0,38.47108344322056,352.0,361.75,896.75,361.75,97.17383,33.523438,55.746094,16.953125
0.0,38.47108344322056,352.6666666666667,255.25,805.5,211.25,96.87109,28.742188,51.101562,14.902344
0.0,38.47108344322056,353.33333333333337,400.5,787.5,402.25,97.50586,31.734375,54.046875,16.113281
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,320.5,924.75,282.75,95.60156,37.054688,58.992188,18.621094
0.0,37.909462084686055,352.0,301.75,876.75,264.75,95.765625,23.296875,45.382812,12.2421875
0.0,37.909462084686055,352.6666666666667,289.0,808.75,261.25,94.31445,19.109375,40.57422,10.292969
0.0,37.909462084686055,353.33333333333337,252.75,703.0,229.75,95.990234,30.96875,53.304688,15.957031
0.0,37.34784070938886,350.6666666666667,137.25,803.0,87.25,81.35742,4.640625,18.246094,3.7890625
0.0,37.34784070938886,351.33333333333337,228.75,867.0,170.75,95.38672,24.726562,46.941406,13.1484375
0.0,37.34784070938886,352.0,393.75,880.75,394.5,96.86133,26.515625,48.82422,13.6953125
0.0,37.34784070938886,352.6666666666667,401.5,880.25,402.5,95.88281,25.507812,47.765625,13.2265625
0.0,37.34784070938886,353.33333333333337,406.5,801.5,408.25,95.71484,25.96875,48.257812,13.441406
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,152.0,835.25,98.25,85.88086,3.0546875,14.410156,2.6484375
0.0,36.78621931791178,352.0,166.25,788.75,112.75,84.28125,3.5078125,15.5625,2.8320312
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,198.75,708.5,153.0,86.94141,6.15625,21.390625,4.1640625
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,56.25,204.0,43.0,87.052734,2.3046875,12.2734375,4.1601562
0.0,41.840811206489,352.08,63.25,231.0,48.25,92.37891,5.46875,20.011719,7.2773438
0.0,41.840811206489,352.8,103.0,454.25,72.0,97.197266,24.5,46.691406,17.929688
0.0,41.840811206489,353.52,159.25,655.5,114.5,97.73242,28.5,50.859375,16.234375
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,58.0,344.25,36.75,85.33008,2.1640625,11.847656,3.8945312
0.0,41.27918996225089,352.08,89.5,365.0,64.5,94.76367,10.0078125,28.152344,9.175781
0.0,41.27918996225089,352.8,152.5,738.0,102.75,97.740234,28.804688,51.16797,16.667969
0.0,41.27918996225089,353.52,176.0,720.25,126.75,97.140625,25.164062,47.410156,14.0546875
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,79.25,422.75,51.75,90.54883,7.640625,24.179688,8.0546875
0.0,40.71756869718417,352.265625,70.5,342.25,47.5,95.296875,11.0,29.707031,11.8359375
0.0,40.71756869718417,352.96875,122.25,566.0,83.75,96.8457,22.21875,44.183594,14.7421875
0.0,40.15594741204222,350.859375,35.75,448.5,19.75,77.69922,1.328125,9.0078125,3.9492188
0.0,40.15594741204222,351.5625,99.5,435.5,69.75,93.26172,17.859375,39.054688,13.8984375
0.0,40.15594741204222,352.265625,113.0,452.25,82.25,97.25,21.367188,43.21875,14.933594
0.0,40.15594741204222,352.96875,229.0,658.5,202.5,97.916016,32.421875,54.703125,16.792969
0.0,39.594326107545804,350.6666666666667,40.25,508.5,22.25,78.97461,1.828125,10.777344,4.4960938
0.0,39.594326107545804,351.33333333333337,120.75,589.25,81.0,93.43164,31.015625,53.351562,20.042969
0.0,39.594326107545804,352.0,158.5,608.75,117.5,97.86133,35.773438,57.82422,20.015625
0.0,39.594326107545804,352.6666666666667,246.25,699.5,220.0,98.05078,26.304688,48.60547,13.792969
0.0,39.594326107545804,353.33333333333337,427.75,765.5,430.5,98.24609,32.351562,54.63672,16.398438
0.0,39.03270478438495,350.6666666666667,170.25,817.25,115.0,89.26953,25.375,47.632812,14.300781
0.0,39.03270478438495,351.33333333333337,197.5,732.75,149.0,96.640625,51.757812,71.25,26.542969
0.0,39.03270478438495,352.0,236.25,769.0,191.75,97.87109,39.117188,60.82422,19.890625
0.0,39.03270478438495,352.6666666666667,274.0,769.5,247.0,97.947266,29.367188,51.73047,15.1328125
0.0,39.03270478438495,353.33333333333337,296.0,912.0,248.75,98.20508,28.101562,50.45703,14.4921875
0.0,38.47108344322056,350.6666666666667,124.5,742.25,78.75,84.22656,11.109375,29.871094,8.03125
0.0,38.47108344322056,351.33333333333337,238.25,868.75,181.25,96.86328,50.898438,70.57422,25.421875
0.0,38.47108344322056,352.0,363.0,811.25,363.5,97.634766,31.617188,53.933594,16.070312
0.0,38.47108344322056,352.6666666666667,257.0,802.0,214.25,97.65039,27.4375,49.777344,14.28125
0.0,38.47108344322056,353.33333333333337,398.75,775.5,400.5,97.6582,26.148438,48.445312,13.5234375
0.0,37.909462084686055,350.6666666666667,,,,,,,
0.0,37.909462084686055,351.33333333333337,264.0,894.5,209.0,95.51172,41.6875,63.05078,20.917969
0.0,37.909462084686055,352.0,344.5,869.5,341.5,95.85547,23.125,45.19922,12.1328125
0.0,37.909462084686055,352.6666666666667,348.5,823.0,349.0,94.98828,16.429688,37.26172,8.988281
0.0,37.909462084686055,353.33333333333337,372.75,717.0,374.5,96.66406,29.109375,51.46875,14.902344
0.0,37.34784070938886,350.6666666666667,139.25,851.0,87.5,82.34766,8.8984375,26.351562,6.3085938
0.0,37.34784070938886,351.33333333333337,314.5,843.5,294.25,95.88672,26.882812,49.210938,13.902344
0.0,37.34784070938886,352.0,303.5,882.75,266.25,97.37891,40.335938,61.88672,20.164062
0.0,37.34784070938886,352.6666666666667,389.5,837.5,390.5,96.91992,36.539062,58.523438,18.335938
0.0,37.34784070938886,353.33333333333337,417.0,829.0,418.75,96.76367,32.8125,55.07422,16.609375
0.0,36.78621931791178,350.6666666666667,,,,,,,
0.0,36.78621931791178,351.33333333333337,158.5,888.25,102.0,88.46094,5.40625,19.890625,4.0117188
0.0,36.78621931791178,352.0,173.75,819.75,118.25,84.50781,5.78125,20.652344,4.09375
0.0,36.78621931791178,352.6666666666667,,,,,,,
0.0,36.78621931791178,353.33333333333337,200.75,693.0,157.25,87.25,9.921875,28.023438,6.1132812
0.0,41.840811206489,350.64,,,,,,,
0.0,41.840811206489,351.36,65.75,270.75,47.25,92.2793,5.328125,19.722656,6.9492188
0.0,41.840811206489,352.08,61.5,222.5,46.75,94.12109,9.0234375,26.558594,11.1171875
0.0,41.840811206489,352.8,116.5,453.75,85.75,97.115234,26.640625,48.95703,17.835938
0.0,41.840811206489,353.52,161.25,617.75,119.5,97.68555,31.164062,53.492188,17.53125
0.0,41.27918996225089,350.64,,,,,,,
0.0,41.27918996225089,351.36,61.0,327.75,39.75,89.69141,4.1484375,17.121094,6.0507812
0.0,41.27918996225089,352.08,86.5,326.5,64.75,96.56445,19.382812,40.90625,16.519531
0.0,41.27918996225089,352.8,208.25,774.25,156.75,97.771484,34.804688,56.941406,18.160156
0.0,41.27918996225089,353.52,237.25,750.25,196.0,96.38867,25.226562,47.472656,13.332031
0.0,40.71756869718417,350.859375,,,,,,,
0.0,40.71756869718417,351.5625,83.25,397.0,56.5,95.64258,13.734375,33.66797,12.625
0.0,40.71756869718417,352.265625,76.5,361.0,52.0,94.65039,13.03125,32.679688,12.84375
0.0,40.71756869718417,352.96875,156.5,609.5,115.25,97.109375,29.992188,52.351562,17.121094
0.0,40.15594741204222,350.859375,36.0,489.25,19.75,86.39453,0.9765625,7.5625,3.2148438
0.0,40.15594741204222,351.5625,106.0,433.5,76.5,97.22461,29.96875,52.328125,21.085938
0.0,40.15594741204222,352.265625,125.25,468.25,94.0,97.34961,38.328125,60.128906,23.824219
0.0,40.15594741204222,352.96875,271.25,758.75,245.25,98.0957,49.070312,69.13281,24.328125
0.0,39.594326107545804,350.6666666666667,70.75,621.0,41.25,85.19922,3.1875,14.753906,4.4648438
0.0,39.594326107545804,351.33333333333337,153.75,682.75,107.0,97.77539,54.914062,73.671875,30.21875
0.0,39.594326107545804,352.0,180.5,636.25,139.75,98.25,62.273438,79.09375,32.320312
0.0,39.594326107545804,352.6666666666667,307.25,694.5,307.75,98.271484,55.4375,74.06641,27.175781
0.0,39.594326107545804,353.33333333333337,433.75,773.5,436.5,98.63281,52.609375,71.91016,25.769531
0.0,39.03270478438495,350.6666666666667,207.0,854.25,148.25,96.25781,59.023438,76.73828,29.8125
0.0,39.03270478438495,351.33333333333337,243.25,807.25,195.25,98.43359,78.75,90.3125,38.566406
0.0,39.03270478438495,352.0,212.75,682.0,174.25,98.35156,63.617188,80.05469,31.882812
